city,district,address,latitude,longitude,latitude_gps,longitude_gps,community,avg_area,total_units,unit_price
武汉市,武昌,武昌-中北路-兴国南路,30.563143,114.354736,30.5592103413122,114.342817131487,武重金厦小区,140,240,20380
武汉市,武昌,武昌-中北路-兴国路68号,30.563961909784,114.35525106015,30.5600229505314,114.343333265894,武重经济适用房小区,130,760,20000
武汉市,武昌,"武昌-中北路-兴武路,近兴国路",30.565277,114.363453,30.5612705962059,114.351538747818,复地东湖国际,150,24000,46000
武汉市,武昌,武昌-中北路-友谊大道,30.579325,114.331595,30.5757979447299,114.319617490831,徐家棚喻家湖社区医疗器械小区,70,180,189000
武汉市,武昌,武昌-中北路-友谊大道,30.571869,114.327513,30.5684207731465,114.315524328505,水岸国际澜桥公馆,110,1300,32038
武汉市,武昌,武昌-中北路-友谊大道318号,30.576954,114.33611,30.5733391187831,114.324146984473,梦湖水岸,140,1050,24890
武汉市,武昌,武昌-中北路-友谊大道336号,30.579672,114.332171,30.5761336554038,114.320195140465,舒苑大厦,90,340,21090
武汉市,武昌,武昌-中北路-友谊大道338号,30.578749,114.332197,30.5752105314617,114.320221456276,美城清芷园,120,511,23200
武汉市,武昌,武昌-中北路-名强街7号,30.555183,114.340555,30.5514853187133,114.328597429346,中北路省体育局宿舍,95,150,19832
武汉市,武昌,武昌-中北路-团结大道,30.578508309395,114.33885195408,30.5748384388241,114.326897299375,水岸国际沙湖公馆,140,750,28730
武汉市,武昌,武昌-中北路-团结大道,30.589166501691,114.35570524342,30.5852129178066,114.343785141223,远洋宿舍,70,320,19872
武汉市,武昌,武昌-中北路-坨塘路,30.578371,114.365394,30.5743538019244,114.353480002099,滨湖机械厂宿舍,100,130,20823
武汉市,武昌,武昌-中北路-徐东二路2号,30.580327,114.348241,30.5764829949737,114.336312356405,水岸星城B区,190,840,27300
武汉市,武昌,武昌-中北路-徐东二路2号,30.579589,114.349364,30.5757271180266,114.337438126403,水岸星城B区别墅,350,250,28900
武汉市,武昌,武昌-中北路-徐东大街,30.581042154528,114.37482729315,30.5770419182665,114.362893639904,东湖中学教师宿舍,108,230,17530
武汉市,武昌,武昌-中北路-徐东大街136号,30.58512341744,114.35540341276,30.5811754134,114.3434855548,沙湖花园,75,850,23800
武汉市,武昌,武昌-中北路-徐东大街150号,30.586449,114.357082,30.5824819973603,114.34516506083,兴华嘉天下,80,1118,21000
武汉市,武昌,武昌-中北路-徐东大街28号,30.583759,114.353702,30.5798325440272,114.341782584419,水岸星城A区,140,500,30400
武汉市,武昌,武昌-中北路-徐东大街28号,30.587217,114.359482,30.5832275575224,114.347565996924,福星惠誉国际城,95,3460,27500
武汉市,武昌,武昌-中北路-徐东大街316号,30.582167,114.363592,30.5781543957083,114.351678212575,英特小区,130,3000,21280
武汉市,武昌,武昌-中北路-徐东大街50号,30.581285,114.36911,30.5772636209331,114.357190026875,东湖春树里,140,968,27500
武汉市,武昌,武昌-中北路-徐东大街90号,30.584584948461,114.36147245462,30.5805824645745,114.349558237403,天梨花园,94,375,21700
武汉市,武昌,武昌-中北路-徐东路50号,30.581071,114.366917,30.5770498480994,114.355000511884,普提金国际公寓,130,320,21830
武汉市,武昌,武昌-中北路-松竹路28号,30.563829,114.342745,30.5600880088456,114.330799828855,万达行政公馆,150,420,28900
武汉市,武昌,武昌-中北路-武车路,30.577175485765,114.3338416551,30.5736054502489,114.32187148132,沙湖金港苑,110,480,31002
武汉市,武昌,武昌-中北路-沙湖路,30.583502560712,114.35644248275,30.5795437233886,114.344526562315,铂金天地,120,350,19394
武汉市,武昌,武昌-中北路-烟霞路,30.565970936415,114.34524303846,30.5621833747482,114.333305915302,万达御湖世家,200,850,36000
武汉市,武昌,武昌-中北路-烟霞路,30.561698,114.32715,30.5582586085256,114.315156550749,沙湖明珠,180,450,26750
武汉市,武昌,武昌-中北路-福星西路,30.579267,114.347528,30.5754353554896,114.335597948706,水岸星城C区,140,580,29830
武汉市,武昌,武昌-中北路-福星西路,30.579404,114.347045,30.5755805217503,114.335113718109,水岸星城C区别墅,320,128,28680
武汉市,武昌,武昌-中北路-秦园东路,30.577933,114.358985,30.5739519811632,114.347072720878,水云居秦园东路,140,244,23800
武汉市,武昌,武昌-中北路-翠柳街,30.576127099751,114.37440691761,30.5721262768432,114.36247559028,湖北省文联宿舍,120,140,21000
武汉市,武昌,武昌-中北路-车家岭街,30.571529,114.365262,30.5675145361836,114.353348326982,水果湖派出所宿舍,100,450,23010
武汉市,武昌,武昌-中北路-车家岭街,30.572874,114.361725,30.5688746905477,114.349813399273,水果湖街滨湖社区,100,470,19230
武汉市,武昌,武昌-中北路-车家岭街,30.569336892771,114.36642903493,30.5653205363529,114.354513662576,泓雅小区,100,170,18700
武汉市,武昌,武昌-中北路-青鱼嘴133-3号,30.570806561097,114.35499207867,30.566869026599,114.343076386873,青鱼咀球场小区,120,230,19283
武汉市,武昌,武昌-中北路-黄鹂路,30.572848,114.364921,30.5688341118916,114.353007786792,东亭小区,130,350,21000
武汉市,武昌,武昌-中北路-黄鹂路,30.574343,114.366091,30.5703257223003,114.354176688482,武汉医药设计院宿舍,100,128,20839
武汉市,武昌,武昌-中北路-黄鹂路2-8号,30.575431,114.363348,30.5714222108639,114.351435900188,省购宿舍,130,240,19807
